plan_file	plan_id	block	lens	pass	folded	pre_existing	fold_introduced	origin	source	status	note
diagnostic-invoice-pulse-specialist-file-drift-audit-2026-05-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-invoices-list-fixes-2026-03-26.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lanes-card-metrics-2026-04-03.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lanes-combined-codepath-2026-04-03.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lanes-combined-parser-bug-2026-04-10.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lanes-csrf-fix-verification-2026-05-06.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lanes-csv-extraction-current-state-2026-04-09.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lanes-file-first-readiness-2026-04-11.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lanes-import-none-key-2026-04-03.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lanes-missing-fields-2026-04-03.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lanes-prompt-loading-error-2026-04-11.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lanes-reparse-mapping-2026-04-03.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lanes-simplify-billto-config-2026-03-27.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lanes-upload-csrf-2026-04-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-mark-validations-stale-callers-audit-2026-04-11.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-match-lane-query-pattern-anatomy-2026-05-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-merge-carrier-button-2026-04-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-missing-templates-2026-04-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-myap-csv-ingest-performance-and-ui-surface-2026-05-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-myap-csv-ingest-performance-v2-2026-05-20.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-myap-ingestion-data-map-2026-03-20.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-output-receipt-closure-audit-2026-04-09.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-page-layout-audit-2026-03-31.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-parse-csv-decomposition-2026-04-03.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-performance-2026-04-05.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-phase-b-scoping-2026-04-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-planner-governance-sweep-2026-04-20.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-production-stabilization-2026-03-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-pytest-xdist-fixture-characterization-2026-05-18.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-rate-entry-tariff-derivation-2026-04-08.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-rate-grid-leading-tab-2026-04-08.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-rate-hierarchy-2026-03-20.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-rate-paste-column-shift-2026-04-08.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-rate-source-column-2026-03-20.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-rates-copilot-import-2026-04-03-superseded-by-roadmap.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-rates-global-docs-2026-04-05.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-remove-followup-capture-2026-04-03.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-reporting-capability-2026-03-26.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-rigorous-audit-2026-04-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-route-audit-2026-04-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-rule-20-fabrication-2026-05-05.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-section-importer-updated-at-audit-2026-04-10.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-setup-tab-speed-2026-03-31.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-smart-lane-entry-2026-04-05.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-smart-worklist-2026-03-28 2.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-smart-worklist-2026-03-28.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-smart-worklist-deprecation-2026-04-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-stale-code-2026-04-03.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-staleness-banner-visibility-2026-04-10.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-stub-upgrade-2026-03-26.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-stubs-not-clearing-gaps-2026-03-30.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-supporting-doc-carrier-profile-2026-03-26.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-supporting-documents-2026-03-20.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-sync-button-2026-04-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-tariff-rates-old-error-2026-04-02.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-tcode-scac-carrier-profiles-2026-04-02.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-team-activity-analytics-2026-03-28 2.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-team-activity-analytics-2026-03-28.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-team-faction-error-2026-04-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-test-isolation-bleed-2026-04-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-test-suite-failure-triage-2026-04-08.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-test-suite-hang-bounded-2026-06-02.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-tier-display-test-failure-2026-05-06.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-timezone-alignment-2026-04-03.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-triple-bug-2026-04-03.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-universal-copilot-paste-2026-04-02.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-uxd-route-display-optimization-2026-03-31.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-validation-engine-batch-2026-03-31.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-validation-freshness-2026-04-03.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-validation-scope-2026-04-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-waived-acc-lifecycle-2026-03-31.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-whitelist-sql-fstring-2026-04-02.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-whitelist-visibility-filter-2026-04-02.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-windows-compatibility-2026-04-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-work-later-batch-2026-03-23.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-xml-parser-error-2026-04-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-zip-code-truncation-2026-03-27.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
dispute-brief-orchestration-2026-03-18.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
dispute-clarity-orchestration-2026-03-18.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
duplicate-executable-auto-contract-phase1-2026-03-28.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
email-rename-bulk-import-2026-03-19.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
email-response-ingestion-orchestration-2026-03-17.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
email-tab-scope-orchestration-2026-03-19.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-101.md	101	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-108.md	108	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-143.md	143	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-144.md	144	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-147.md	147	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-156.md	156	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-158.md	158	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-16.md	16	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-161.md	161	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-162.md	162	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-163.md	163	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-164.md	164	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-165.md	165	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-167.md	167	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-169.md	169	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-171.md	171	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-174.md	174	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-175.md	175	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-176.md	176	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-178.md	178	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-18.md	18	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-181.md	181	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-183.md	183	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-187.md	187	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-189.md	189	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-191.md	191	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-194.md	194	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-195.md	195	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-196.md	196	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-200.md	200	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-201.md	201	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-202.md	202	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-209.md	209	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-210.md	210	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-212.md	212	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-215.md	215	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-216.md	216	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-217.md	217	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-218.md	218	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-219.md	219	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-221.md	221	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-222.md	222	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-223.md	223	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-224.md	224	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-230.md	230	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-231.md	231	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-232.md	232	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-233.md	233	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-234.md	234	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-237.md	237	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-238.md	238	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-239.md	239	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-240.md	240	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-241.md	241	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-242.md	242	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-262.md	262	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-263.md	263	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-264.md	264	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-265.md	265	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-267.md	267	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-268.md	268	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-314.md	314	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          w1 → v1: 5 folded (W1 1.3 read persisted variance not recompute + name invoiced-side source; W2 1
executable-314.md	314	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction:         w1 → v2: 4 folded (D1 2.2 anonymization is entity-field-based — verify each new column covered, n
executable-314.md	314	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities:     w1 → v3: 4 folded (V1 3.4 defensive data_json parse — malformed ⇒ coverage gap not crash/zero; V2
executable-314.md	314	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction:         pending.
executable-314.md	314	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities:     pending.
executable-314.md	314	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record:  w1 → v4: 3 folded (R1 4.1 use the reporting.py section-builder convention, not a standalone modul
executable-314.md	314	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID:                w1 → v5: 2 folded (A1 5.1 fail-soft section within shared reporting.py — half-built Step 2 must n
executable-319.md	319	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots: w1 → v1: 7 folded (W1 1.3 the `?tab=data-examples` redirect + load-time prefill contract — app.py:896-917 
executable-319.md	319	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction: w1 → v2: 5 folded (D1 2.1 failure-path auto-capture INSERTs into `data_examples` — app.py:449-454/:666-67
executable-319.md	319	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities: w1 → v3: 3 folded, 2 considered-clean (V1 3.2 the limit test must observe bounded WORK via statement 
executable-319.md	319	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record: w1 → v4: 4 folded (R1 4.1 REUSE the shipped `card-loader.js` (base.html:95) instead of the hand-ro
executable-319.md	319	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID: w1 → v5: 2 folded, 2 clean (A1 5.2 the R1×W7 consistency gap — `_getBody` needs a `.card-body`/`.ip-card-body` c
executable-319.md	319	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots: w2 → v6: 4 folded (W2-1 1.2 QA evidence files now carry their exact generating commands + a zero-collectio
executable-319.md	319	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction: w2 → v7: 4 folded (D2-1 2.1/2.3 `card-loader.js` declared READ-ONLY — shared app-wide infrastructure, del
executable-319.md	319	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities: w2 → v8: 2 folded, 5 considered-clean (V2-1 3.2 the panel-route test must assert the response is a FR
executable-319.md	319	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record: w2 → v9: 1 folded, 3 considered-clean (R2-1 4.1 plan_lint check (k) WARN resolved with substance —
executable-319.md	319	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID: w2 → v10: 2 folded (minor, record-hygiene class), core system CLEAN (A2-1 5.2 the two re-verification registers 
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots: w1 → v1: 4 folded (W1 1.3 `IN (<ids>)` → correlated subselect — a stub-mass carrier can exceed SQLite's ho
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction: w1 → v2: 4 folded (D1 2.1 the stub rows' health-dot + "Needs Setup" pill markup (carrier_profile_detail.h
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities: w1 → v3: 4 folded, 3 considered-clean (V1 3.2 recognition signature `GROUP BY cc.contract_id` named f
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record: w1 → v4: 1 folded, 4 considered-clean (R1 4.2 the stub-visibility decision NOT re-tripped — the or
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID: w1 → v5: 1 folded, rest CLEAN (A1 5.2 the V3×item-1 gap — an unconditional batch still executes over an empty no
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots: w2 → v6: 2 folded, 5 considered-clean (W2-1 1.2 the list fixture must include a zero-related-rows profile 
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction: w2 → v7: 1 folded, 5 considered-clean (D2-1 2.1 the stub-panel CLICK was unprotected — the walk-1 unbound
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities: w2 → v8: 2 folded, 4 considered-clean (V2-1 3.2 the 500-cap was unobserved — a missing LIMIT passed e
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record: w2 → v9: 1 compound fold, 3 considered-clean (R2-1 4.1 `STUB_PANEL_CAP` relocated to config.py per
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID: w2 → v10: 1 folded, rest CLEAN (A2-1 5.2 the D2-1×item-3 gap — the cap bounded the DISPLAYED rows while the enri
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots: w3 → v11: 1 folded, rest dry (W3-1 1.2 C4's substance was unobserved in its worst mode — an omitted A2-1 m
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction: w3: DRY (evidence examined: the W3-1 addition is additive test hardening with a single-capture target, no
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities: w3: DRY (considered with disposition: the W3-1 LIMIT assertion observes existence not value — value-c
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record: w3: DRY (evidence examined: no HEAD drift — git log shows only the walk's own commits; plan_lint a
executable-321.md	321	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID: w3: DRY (W3-1 pair-checked against the full ledger — it IS C4's observation mechanism, composes with V2-1's cap 
executable-325.md	325	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          w1 → v1: 6 folded (W1 1.3 migration-body structure unestablished — run-all vs per-version-gated; 
executable-325.md	325	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction:         w1 → v2: 2 folded (D1 2.3 the work machine migrates OUTSIDE any plan step with no backup, plus a 
executable-325.md	325	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities:     w1 → v3: 2 folded (V1 3.1 the rollout backup assumed `sqlite3` CLI on the Windows work machine — 
executable-325.md	325	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record:  w1 → v4: 2 folded (R1 4.1 clone-pattern premise VERIFIED and anchored — `test_schema_v17_migratio
executable-325.md	325	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID:                w1 → v5: 1 folded, ledger +1 (A1 5.2 the preload-failure test had no patch seam — preload mandate
executable-325.md	325	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          w2 → v6: 2 folded, aimed at walk-1's least-touched regions (QA step, forks, preamble) + the fold 
executable-325.md	325	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction:         w2 → v7: 3 folded (D2-1 2.2 the pin-update rule licensed a tautology — split by PIN CLASS: consta
executable-325.md	325	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities:     w2 → v8: 3 folded, evidence = LIVE plan_lint run against the draft (V3-1 3.2 EQP test's SQL is a 
executable-325.md	325	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record:  w2 → v9: 3 folded, evidence = git history + tests/ inspection (R2-1 4.2 commit f856b9c (plan 201'
executable-325.md	325	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID:                w2: DRY — zero folds (full pairwise sweep in the artifact: D2-3 Scope bare-paths consistent with 
executable-331.md	331	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          w1 → v1: 3 folded (W1 1.3 fold-sweep — `match_lane`/`validate_billto` live at BOTH the main loop 
executable-331.md	331	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction:         w1 → v2: 4 folded (D1 2.1 ingest.html shows xml_matched/resolved/xml_missing (:264/:268/:276) now
executable-331.md	331	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities:     w1 → v3: 3 folded (V1 3.2/security the folder index must match `find_xml`'s exact-then-case-insen
executable-331.md	331	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record:  w1 → v4: 3 folded, evidence = git history + caller grep + template read (R1 4.1 two unnamed run_i
executable-331.md	331	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID:                w1 → v5: 2 folded, ledger +1 (A1 5.1 per-invoice try/except in the enrich batch — one malformed X
executable-331.md	331	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          w2 → v6: 3 folded, aimed at walk-1's least-touched regions (QA manual-path, the routes, fork F1) 
executable-331.md	331	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction:         w2 → v7: 2 folded, aimed at the two new routes (D2-1 2.3 the Validate button re-introduces the bu
executable-331.md	331	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities:     w2 → v8: 3 folded, aimed at the fresh cap surface (V3-1 3.4 cap mechanics — one ordered list w/ d
executable-331.md	331	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record:  w2 → v10: 2 folded, evidence = config/db/carrier_profiles read (R2-1 4.1 cap-constant convention 
executable-331.md	331	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID:                w2 → v11: 2 folded, ledger +1 (A-w2-1 5.1 atomicity — A1's skip-and-continue upgraded to per-invo
executable-333.md	333	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          w1 → v1: 3 folded (W1 1.3 CIRCULAR import — lifecycle.py cannot import _to_float from ingest.py (
